plan_id,hospital_id,is_in_network,contract_type,rank,distance_score,added_on
PL10282,H200246,yes,cashless,26,9.541,2025-09-30
PL10282,H200714,yes,cashless,27,8.489,2025-09-30
PL10282,H200691,yes,cashless,28,47.565,2025-09-30
PL10282,H200338,yes,cashless,29,2.985,2025-09-30
PL10282,H200765,yes,reimbursement,30,47.288,2025-09-30
PL10282,H200386,yes,empanelled,31,44.41,2025-09-30
PL10282,H200620,yes,reimbursement,32,47.947,2025-09-30
PL10282,H200301,yes,reimbursement,33,41.681,2025-09-30
PL10282,H200394,yes,reimbursement,34,29.169,2025-09-30
PL10282,H200683,yes,cashless,35,4.366,2025-09-30
PL10282,H200986,yes,reimbursement,36,17.403,2025-09-30
PL10282,H200523,yes,reimbursement,37,46.263,2025-09-30
PL10282,H200296,yes,reimbursement,38,2.826,2025-09-30
PL10282,H200059,yes,reimbursement,39,1.933,2025-09-30
PL10282,H200539,yes,cashless,40,8.831,2025-09-30
PL10282,H200105,yes,cashless,41,32.925,2025-09-30
PL10282,H200182,yes,reimbursement,42,27.423,2025-09-30
PL10282,H200991,yes,cashless,43,23.421,2025-09-30
PL10282,H200771,yes,reimbursement,44,21.79,2025-09-30
PL10282,H200727,yes,reimbursement,45,28.404,2025-09-30
PL10282,H200525,yes,reimbursement,46,36.164,2025-09-30
PL10282,H200229,yes,cashless,47,8.674,2025-09-30
PL10282,H200623,yes,cashless,48,11.302,2025-09-30
PL10282,H200441,yes,cashless,49,45.941,2025-09-30
PL10282,H200751,yes,cashless,50,28.124,2025-09-30
PL10282,H200153,yes,cashless,51,23.819,2025-09-30
PL10282,H200244,yes,cashless,52,2.125,2025-09-30
PL10282,H200920,yes,reimbursement,53,1.747,2025-09-30
PL10282,H200970,yes,cashless,54,37.759,2025-09-30
PL10282,H200440,yes,cashless,55,30.628,2025-09-30
PL10282,H200510,yes,cashless,56,20.824,2025-09-30
PL10282,H200599,yes,cashless,57,3.774,2025-09-30
PL10282,H200847,yes,cashless,58,49.538,2025-09-30
PL10282,H200384,yes,cashless,59,28.762,2025-09-30
PL10282,H200311,yes,reimbursement,60,19.848,2025-09-30
PL10282,H200302,yes,cashless,61,3.715,2025-09-30
PL10282,H200294,yes,cashless,62,36.056,2025-09-30
PL10282,H200928,yes,reimbursement,63,20.269,2025-09-30
PL10282,H200309,yes,cashless,64,40.682,2025-09-30
PL10282,H200192,yes,reimbursement,65,11.989,2025-09-30
PL10282,H200412,yes,cashless,66,43.148,2025-09-30
PL10282,H200493,yes,cashless,67,48.781,2025-09-30
PL10282,H200250,yes,cashless,68,21.762,2025-09-30
PL10282,H200413,yes,cashless,69,30.685,2025-09-30
PL10282,H200348,yes,reimbursement,70,39.058,2025-09-30
PL10282,H200763,yes,cashless,71,30.207,2025-09-30
PL10282,H200905,yes,cashless,72,44.227,2025-09-30
PL10282,H200315,yes,cashless,73,33.022,2025-09-30
PL10282,H200098,yes,cashless,74,5.437,2025-09-30
PL10282,H200454,yes,reimbursement,75,32.728,2025-09-30
PL10282,H200430,yes,reimbursement,76,19.689,2025-09-30
PL10282,H200903,yes,cashless,77,21.136,2025-09-30
PL10282,H200759,yes,empanelled,78,37.9,2025-09-30
PL10282,H200934,yes,reimbursement,79,42.763,2025-09-30
PL10282,H200658,yes,cashless,80,44.736,2025-09-30
PL10282,H200839,yes,empanelled,81,46.301,2025-09-30
PL10282,H200352,yes,cashless,82,2.977,2025-09-30
PL10282,H200415,yes,cashless,83,42.189,2025-09-30
PL10282,H200535,yes,cashless,84,10.599,2025-09-30
PL10282,H200595,yes,reimbursement,85,39.698,2025-09-30
PL10282,H200010,yes,reimbursement,86,40.141,2025-09-30
PL10282,H200655,yes,cashless,87,17.379,2025-09-30
PL10282,H200838,yes,reimbursement,88,32.241,2025-09-30
PL10282,H200628,yes,cashless,89,28.381,2025-09-30
PL10282,H200375,yes,reimbursement,90,42.472,2025-09-30
PL10282,H200777,yes,cashless,91,8.219,2025-09-30
PL10282,H200240,yes,cashless,92,28.854,2025-09-30
PL10282,H200947,yes,cashless,93,27.826,2025-09-30
PL10282,H200721,yes,cashless,94,49.156,2025-09-30
PL10282,H200326,yes,reimbursement,95,19.78,2025-09-30
PL10283,H200994,yes,reimbursement,1,3.665,2025-09-30
PL10283,H200367,yes,cashless,2,25.885,2025-09-30
PL10283,H200511,yes,cashless,3,49.648,2025-09-30
PL10283,H200393,yes,reimbursement,4,23.67,2025-09-30
PL10283,H200753,yes,cashless,5,46.031,2025-09-30
PL10283,H200019,yes,cashless,6,29.562,2025-09-30
PL10283,H200001,yes,cashless,7,34.903,2025-09-30
PL10283,H200026,yes,cashless,8,43.448,2025-09-30
PL10283,H200090,yes,cashless,9,35.098,2025-09-30
PL10283,H200677,yes,cashless,10,33.713,2025-09-30
PL10283,H200796,yes,empanelled,11,33.112,2025-09-30
PL10283,H200214,yes,cashless,12,48.826,2025-09-30
PL10283,H200205,yes,reimbursement,13,2.446,2025-09-30
PL10283,H200330,yes,cashless,14,23.875,2025-09-30
PL10283,H200054,yes,reimbursement,15,12.17,2025-09-30
PL10283,H200583,yes,cashless,16,39.689,2025-09-30
PL10283,H200604,yes,cashless,17,9.236,2025-09-30
PL10283,H200276,yes,reimbursement,18,11.833,2025-09-30
PL10283,H200698,yes,cashless,19,10.538,2025-09-30
PL10283,H200219,yes,cashless,20,48.449,2025-09-30
PL10283,H200574,yes,cashless,21,2.931,2025-09-30
PL10283,H200721,yes,reimbursement,22,4.571,2025-09-30
PL10283,H200825,yes,cashless,23,45.959,2025-09-30
PL10283,H200543,yes,cashless,24,25.097,2025-09-30
PL10283,H200861,yes,reimbursement,25,29.805,2025-09-30
PL10283,H200480,yes,cashless,26,26.503,2025-09-30
PL10283,H200010,yes,cashless,27,3.373,2025-09-30
PL10283,H200200,yes,cashless,28,13.462,2025-09-30
PL10283,H200522,yes,cashless,29,25.235,2025-09-30
PL10283,H200389,yes,cashless,30,20.757,2025-09-30
PL10283,H200420,yes,cashless,31,18.29,2025-09-30
PL10283,H200812,yes,cashless,32,19.32,2025-09-30
PL10283,H200652,yes,cashless,33,8.734,2025-09-30
PL10283,H200598,yes,cashless,34,3.73,2025-09-30
PL10283,H200343,yes,reimbursement,35,31.839,2025-09-30
PL10283,H200513,yes,cashless,36,45.222,2025-09-30
PL10283,H200739,yes,empanelled,37,20.701,2025-09-30
PL10283,H200709,yes,cashless,38,44.426,2025-09-30
PL10283,H200354,yes,cashless,39,6.6,2025-09-30
PL10284,H200362,yes,cashless,1,39.789,2025-09-30
PL10284,H200636,yes,reimbursement,2,46.866,2025-09-30
PL10284,H200106,yes,cashless,3,37.942,2025-09-30
PL10284,H200987,yes,cashless,4,21.608,2025-09-30
PL10284,H200944,yes,empanelled,5,30.81,2025-09-30
PL10284,H200957,yes,cashless,6,5.611,2025-09-30
PL10284,H200013,yes,cashless,7,34.053,2025-09-30
PL10284,H200703,yes,cashless,8,43.927,2025-09-30
PL10284,H200843,yes,cashless,9,31.433,2025-09-30
PL10284,H200120,yes,cashless,10,40.839,2025-09-30
PL10284,H200395,yes,reimbursement,11,37.601,2025-09-30
PL10284,H200574,yes,cashless,12,16.423,2025-09-30
PL10284,H200241,yes,empanelled,13,23.372,2025-09-30
PL10284,H200691,yes,cashless,14,2.765,2025-09-30
PL10284,H200475,yes,cashless,15,33.658,2025-09-30
PL10284,H200021,yes,cashless,16,47.676,2025-09-30
PL10284,H200476,yes,empanelled,17,40.928,2025-09-30
PL10284,H200430,yes,empanelled,18,40.87,2025-09-30
PL10284,H200970,yes,reimbursement,19,16.321,2025-09-30
PL10284,H200253,yes,cashless,20,20.419,2025-09-30
PL10284,H200447,yes,cashless,21,13.866,2025-09-30
PL10284,H200182,yes,empanelled,22,8.525,2025-09-30
PL10284,H200296,yes,cashless,23,29.412,2025-09-30
PL10284,H200201,yes,cashless,24,20.744,2025-09-30
PL10284,H200347,yes,cashless,25,23.978,2025-09-30
PL10284,H200976,yes,cashless,26,19.359,2025-09-30
PL10284,H200008,yes,reimbursement,27,17.14,2025-09-30
PL10284,H200744,yes,empanelled,28,28.961,2025-09-30
PL10284,H200517,yes,cashless,29,46.684,2025-09-30
PL10284,H200922,yes,empanelled,30,35.071,2025-09-30
PL10284,H200032,yes,reimbursement,31,10.587,2025-09-30
PL10284,H200554,yes,cashless,32,31.212,2025-09-30
PL10284,H200446,yes,cashless,33,18.036,2025-09-30
PL10285,H200946,yes,cashless,1,31.627,2025-09-30
PL10285,H200799,yes,reimbursement,2,30.35,2025-09-30
PL10285,H200852,yes,reimbursement,3,32.021,2025-09-30
PL10285,H200328,yes,cashless,4,15.79,2025-09-30
PL10285,H200451,yes,cashless,5,43.638,2025-09-30
PL10285,H200375,yes,cashless,6,20.172,2025-09-30
PL10285,H200082,yes,cashless,7,36.755,2025-09-30
PL10285,H200323,yes,cashless,8,33.978,2025-09-30
PL10285,H200944,yes,reimbursement,9,45.307,2025-09-30
PL10285,H200899,yes,cashless,10,32.02,2025-09-30
PL10285,H200021,yes,reimbursement,11,38.431,2025-09-30
PL10285,H200408,yes,cashless,12,28.452,2025-09-30
PL10285,H200802,yes,reimbursement,13,7.499,2025-09-30
PL10285,H200963,yes,cashless,14,4.764,2025-09-30
PL10285,H200338,yes,reimbursement,15,5.737,2025-09-30
PL10285,H200388,yes,cashless,16,4.343,2025-09-30
PL10285,H200313,yes,reimbursement,17,43.937,2025-09-30
PL10285,H200521,yes,cashless,18,33.819,2025-09-30
PL10285,H200580,yes,cashless,19,37.523,2025-09-30
PL10285,H200676,yes,cashless,20,45.869,2025-09-30
PL10285,H200929,yes,cashless,21,21.858,2025-09-30
PL10285,H200786,yes,cashless,22,45.049,2025-09-30
PL10285,H200619,yes,empanelled,23,34.921,2025-09-30
PL10285,H200812,yes,cashless,24,41.44,2025-09-30
PL10285,H200885,yes,cashless,25,45.032,2025-09-30
PL10285,H200662,yes,cashless,26,4.405,2025-09-30
PL10285,H200839,yes,reimbursement,27,24.421,2025-09-30
PL10285,H200367,yes,cashless,28,40.121,2025-09-30
PL10285,H200403,yes,cashless,29,36.752,2025-09-30
PL10285,H200085,yes,cashless,30,23.142,2025-09-30
PL10285,H200875,yes,cashless,31,28.69,2025-09-30
PL10285,H200006,yes,reimbursement,32,0.473,2025-09-30
PL10285,H200120,yes,empanelled,33,35.733,2025-09-30
PL10285,H200585,yes,reimbursement,34,19.835,2025-09-30
PL10285,H200700,yes,reimbursement,35,35.002,2025-09-30
PL10285,H200067,yes,cashless,36,47.207,2025-09-30
PL10285,H200848,yes,reimbursement,37,45.807,2025-09-30
PL10285,H200847,yes,cashless,38,1.183,2025-09-30
PL10285,H200314,yes,cashless,39,37.841,2025-09-30
PL10285,H200836,yes,reimbursement,40,26.518,2025-09-30
PL10285,H200536,yes,cashless,41,20.672,2025-09-30
PL10285,H200341,yes,empanelled,42,16.762,2025-09-30
PL10285,H200255,yes,cashless,43,17.068,2025-09-30
PL10285,H200065,yes,empanelled,44,43.393,2025-09-30
PL10285,H200796,yes,cashless,45,25.819,2025-09-30
PL10285,H200646,yes,empanelled,46,29.128,2025-09-30
PL10285,H200471,yes,reimbursement,47,0.445,2025-09-30
PL10285,H200936,yes,reimbursement,48,9.135,2025-09-30
PL10285,H200592,yes,reimbursement,49,45.339,2025-09-30
PL10285,H200012,yes,cashless,50,32.552,2025-09-30
PL10285,H200442,yes,empanelled,51,13.838,2025-09-30
PL10285,H200080,yes,cashless,52,16.402,2025-09-30
PL10285,H200895,yes,reimbursement,53,28.398,2025-09-30
PL10285,H200546,yes,empanelled,54,11.964,2025-09-30
PL10285,H200965,yes,cashless,55,18.333,2025-09-30
PL10285,H200221,yes,cashless,56,25.711,2025-09-30
PL10285,H200896,yes,reimbursement,57,42.095,2025-09-30
PL10285,H200077,yes,cashless,58,12.553,2025-09-30
PL10285,H200458,yes,cashless,59,34.781,2025-09-30
PL10285,H200660,yes,reimbursement,60,35.057,2025-09-30
PL10285,H200941,yes,cashless,61,49.962,2025-09-30
PL10285,H200472,yes,reimbursement,62,32.86,2025-09-30
PL10285,H200750,yes,cashless,63,17.806,2025-09-30
PL10285,H200869,yes,cashless,64,32.856,2025-09-30
PL10285,H200411,yes,cashless,65,1.898,2025-09-30
PL10285,H200712,yes,cashless,66,32.4,2025-09-30
PL10285,H200026,yes,empanelled,67,47.034,2025-09-30
PL10285,H200638,yes,cashless,68,48.148,2025-09-30
PL10286,H200981,yes,cashless,1,32.207,2025-09-30
PL10286,H200057,yes,reimbursement,2,37.464,2025-09-30
PL10286,H200489,yes,reimbursement,3,48.03,2025-09-30
PL10286,H200483,yes,cashless,4,16.579,2025-09-30
PL10286,H200795,yes,cashless,5,31.028,2025-09-30
PL10286,H200616,yes,cashless,6,28.903,2025-09-30
PL10286,H200126,yes,reimbursement,7,25.776,2025-09-30
PL10286,H200029,yes,cashless,8,29.712,2025-09-30
PL10286,H200006,yes,cashless,9,36.54,2025-09-30
PL10286,H200593,yes,cashless,10,44.075,2025-09-30
PL10286,H200962,yes,cashless,11,30.716,2025-09-30
PL10286,H200886,yes,cashless,12,26.179,2025-09-30
PL10286,H200013,yes,cashless,13,0.953,2025-09-30
PL10286,H200075,yes,cashless,14,36.397,2025-09-30
PL10286,H200247,yes,cashless,15,4.9,2025-09-30
PL10286,H200718,yes,cashless,16,45.375,2025-09-30
PL10286,H200217,yes,cashless,17,29.002,2025-09-30
PL10286,H200121,yes,cashless,18,24.743,2025-09-30
PL10286,H200442,yes,cashless,19,11.611,2025-09-30
PL10286,H200055,yes,empanelled,20,4.522,2025-09-30
PL10286,H200570,yes,cashless,21,0.412,2025-09-30
PL10286,H200211,yes,cashless,22,40.138,2025-09-30
PL10286,H200909,yes,reimbursement,23,8.582,2025-09-30
PL10286,H200772,yes,cashless,24,16.993,2025-09-30
PL10286,H200524,yes,reimbursement,25,27.107,2025-09-30
PL10286,H200233,yes,cashless,26,16.487,2025-09-30
PL10286,H200254,yes,empanelled,27,41.772,2025-09-30
PL10286,H200610,yes,cashless,28,42.815,2025-09-30
PL10286,H200015,yes,cashless,29,46.313,2025-09-30
PL10286,H200927,yes,cashless,30,47.87,2025-09-30
PL10286,H200417,yes,empanelled,31,13.382,2025-09-30
PL10286,H200973,yes,cashless,32,36.803,2025-09-30
PL10286,H200974,yes,cashless,33,16.338,2025-09-30
PL10286,H200945,yes,reimbursement,34,2.935,2025-09-30
PL10286,H200507,yes,cashless,35,30.446,2025-09-30
PL10286,H200249,yes,cashless,36,41.809,2025-09-30
PL10286,H200191,yes,reimbursement,37,44.741,2025-09-30
PL10286,H200802,yes,cashless,38,23.49,2025-09-30
PL10286,H200977,yes,cashless,39,17.733,2025-09-30
PL10286,H200669,yes,cashless,40,46.124,2025-09-30
PL10286,H200548,yes,cashless,41,41.822,2025-09-30
PL10286,H200756,yes,reimbursement,42,20.571,2025-09-30
PL10286,H200303,yes,cashless,43,33.779,2025-09-30
PL10286,H200160,yes,reimbursement,44,28.243,2025-09-30
PL10286,H200022,yes,reimbursement,45,3.796,2025-09-30
PL10286,H200946,yes,reimbursement,46,28.758,2025-09-30
PL10286,H200667,yes,reimbursement,47,41.961,2025-09-30
PL10286,H200218,yes,cashless,48,31.123,2025-09-30
PL10286,H200783,yes,empanelled,49,15.214,2025-09-30
PL10286,H200268,yes,reimbursement,50,45.999,2025-09-30
PL10286,H200428,yes,reimbursement,51,6.287,2025-09-30
PL10286,H200608,yes,reimbursement,52,18.001,2025-09-30
PL10286,H200806,yes,empanelled,53,11.801,2025-09-30
PL10286,H200717,yes,empanelled,54,14.583,2025-09-30
PL10287,H200157,yes,empanelled,1,28.325,2025-09-30
PL10287,H200448,yes,cashless,2,47.969,2025-09-30
PL10287,H200915,yes,cashless,3,43.373,2025-09-30
PL10287,H200047,yes,cashless,4,47.92,2025-09-30
PL10287,H200833,yes,cashless,5,40.189,2025-09-30
PL10287,H200831,yes,reimbursement,6,47.913,2025-09-30
PL10287,H200073,yes,reimbursement,7,24.673,2025-09-30
PL10287,H200844,yes,empanelled,8,32.77,2025-09-30
PL10287,H200271,yes,reimbursement,9,48.673,2025-09-30
PL10287,H200280,yes,cashless,10,29.832,2025-09-30
PL10287,H200243,yes,cashless,11,17.45,2025-09-30
PL10287,H200425,yes,cashless,12,30.483,2025-09-30
PL10287,H200821,yes,empanelled,13,5.14,2025-09-30
PL10287,H200331,yes,reimbursement,14,3.583,2025-09-30
PL10287,H200594,yes,cashless,15,40.955,2025-09-30
PL10287,H200226,yes,reimbursement,16,0.352,2025-09-30
PL10287,H200183,yes,cashless,17,27.496,2025-09-30
PL10287,H200514,yes,reimbursement,18,10.576,2025-09-30
PL10287,H200729,yes,cashless,19,18.434,2025-09-30
PL10287,H200540,yes,cashless,20,11.434,2025-09-30
PL10287,H200835,yes,cashless,21,38.666,2025-09-30
PL10287,H200656,yes,cashless,22,36.186,2025-09-30
PL10287,H200423,yes,cashless,23,19.799,2025-09-30
PL10287,H200855,yes,cashless,24,46.633,2025-09-30
PL10287,H200014,yes,cashless,25,3.777,2025-09-30
PL10287,H200691,yes,cashless,26,18.568,2025-09-30
PL10287,H200472,yes,reimbursement,27,33.428,2025-09-30
PL10287,H200030,yes,cashless,28,14.01,2025-09-30
PL10287,H200788,yes,empanelled,29,40.711,2025-09-30
PL10287,H200889,yes,cashless,30,15.542,2025-09-30
PL10287,H200492,yes,reimbursement,31,9.176,2025-09-30
PL10287,H200213,yes,empanelled,32,46.345,2025-09-30
PL10287,H200865,yes,reimbursement,33,46.405,2025-09-30
PL10287,H200595,yes,empanelled,34,47.776,2025-09-30
PL10287,H200647,yes,cashless,35,40.81,2025-09-30
PL10287,H200142,yes,reimbursement,36,38.96,2025-09-30
PL10287,H200369,yes,reimbursement,37,24.015,2025-09-30
PL10287,H200182,yes,cashless,38,4.81,2025-09-30
PL10287,H200998,yes,cashless,39,36.24,2025-09-30
PL10287,H200690,yes,cashless,40,32.704,2025-09-30
PL10287,H200477,yes,cashless,41,32.143,2025-09-30
PL10287,H200487,yes,cashless,42,29.687,2025-09-30
PL10287,H200824,yes,reimbursement,43,26.676,2025-09-30
PL10287,H200199,yes,reimbursement,44,20.562,2025-09-30
PL10287,H200488,yes,cashless,45,34.63,2025-09-30
PL10287,H200089,yes,cashless,46,26.268,2025-09-30
PL10287,H200494,yes,cashless,47,30.298,2025-09-30
PL10287,H200611,yes,reimbursement,48,44.578,2025-09-30
PL10287,H200619,yes,empanelled,49,43.306,2025-09-30
PL10287,H200033,yes,cashless,50,45.738,2025-09-30
PL10287,H200236,yes,reimbursement,51,48.442,2025-09-30
PL10287,H200253,yes,cashless,52,40.679,2025-09-30
PL10287,H200635,yes,reimbursement,53,28.397,2025-09-30
PL10287,H200049,yes,reimbursement,54,3.974,2025-09-30
PL10287,H200427,yes,cashless,55,25.207,2025-09-30
PL10287,H200470,yes,cashless,56,14.925,2025-09-30
PL10287,H200443,yes,reimbursement,57,32.295,2025-09-30
PL10287,H200850,yes,cashless,58,13.324,2025-09-30
PL10287,H200817,yes,reimbursement,59,6.443,2025-09-30
PL10287,H200799,yes,reimbursement,60,13.183,2025-09-30
PL10287,H200358,yes,cashless,61,11.999,2025-09-30
PL10287,H200746,yes,cashless,62,0.304,2025-09-30
PL10287,H200624,yes,reimbursement,63,38.088,2025-09-30
PL10287,H200298,yes,reimbursement,64,25.847,2025-09-30
PL10287,H200716,yes,empanelled,65,8.128,2025-09-30
PL10287,H200335,yes,cashless,66,35.111,2025-09-30
PL10287,H200793,yes,reimbursement,67,25.061,2025-09-30
PL10287,H200819,yes,reimbursement,68,41.255,2025-09-30
PL10287,H200581,yes,reimbursement,69,42.836,2025-09-30
PL10287,H200345,yes,cashless,70,5.79,2025-09-30
PL10287,H200069,yes,reimbursement,71,48.832,2025-09-30
PL10287,H200222,yes,reimbursement,72,30.406,2025-09-30
PL10287,H200356,yes,cashless,73,48.713,2025-09-30
PL10287,H200286,yes,empanelled,74,37.458,2025-09-30
PL10287,H200598,yes,empanelled,75,11.4,2025-09-30
PL10287,H200660,yes,cashless,76,35.129,2025-09-30
PL10287,H200346,yes,reimbursement,77,4.951,2025-09-30
PL10287,H200064,yes,empanelled,78,49.857,2025-09-30
PL10287,H200776,yes,reimbursement,79,19.352,2025-09-30
PL10287,H200766,yes,reimbursement,80,27.726,2025-09-30
PL10287,H200986,yes,reimbursement,81,46.668,2025-09-30
PL10287,H200450,yes,cashless,82,38.017,2025-09-30
PL10287,H200480,yes,reimbursement,83,21.757,2025-09-30
PL10287,H200445,yes,cashless,84,26.728,2025-09-30
PL10287,H200879,yes,cashless,85,28.682,2025-09-30
PL10287,H200449,yes,empanelled,86,49.093,2025-09-30
PL10287,H200842,yes,reimbursement,87,32.218,2025-09-30
PL10287,H200464,yes,cashless,88,35.288,2025-09-30
PL10287,H200436,yes,cashless,89,12.676,2025-09-30
PL10287,H200339,yes,cashless,90,35.729,2025-09-30
PL10287,H200374,yes,cashless,91,47.896,2025-09-30
PL10287,H200807,yes,cashless,92,13.161,2025-09-30
PL10287,H200493,yes,cashless,93,33.622,2025-09-30
PL10287,H200700,yes,reimbursement,94,2.63,2025-09-30
PL10287,H200826,yes,reimbursement,95,15.398,2025-09-30
PL10287,H200523,yes,cashless,96,34.629,2025-09-30
PL10288,H200539,yes,cashless,1,47.253,2025-09-30
PL10288,H200844,yes,reimbursement,2,37.879,2025-09-30
PL10288,H200365,yes,cashless,3,36.274,2025-09-30
PL10288,H200306,yes,cashless,4,26.213,2025-09-30
PL10288,H200813,yes,reimbursement,5,48.194,2025-09-30
PL10288,H200537,yes,cashless,6,37.782,2025-09-30
PL10288,H200731,yes,reimbursement,7,34.146,2025-09-30
PL10288,H200641,yes,reimbursement,8,33.201,2025-09-30
PL10288,H200946,yes,cashless,9,44.022,2025-09-30
PL10288,H200234,yes,cashless,10,9.386,2025-09-30
PL10288,H200389,yes,reimbursement,11,10.893,2025-09-30
PL10288,H200073,yes,reimbursement,12,46.027,2025-09-30
PL10288,H200837,yes,cashless,13,39.289,2025-09-30
PL10288,H200168,yes,cashless,14,12.462,2025-09-30
PL10288,H200859,yes,empanelled,15,38.119,2025-09-30
PL10288,H200838,yes,reimbursement,16,41.739,2025-09-30
PL10288,H200106,yes,cashless,17,49.709,2025-09-30
PL10288,H200400,yes,reimbursement,18,42.432,2025-09-30
PL10288,H200373,yes,cashless,19,17.878,2025-09-30
PL10288,H200535,yes,cashless,20,31.422,2025-09-30
PL10288,H200669,yes,cashless,21,14.141,2025-09-30
PL10288,H200569,yes,cashless,22,24.615,2025-09-30
PL10288,H200898,yes,cashless,23,10.594,2025-09-30
PL10288,H200490,yes,cashless,24,31.508,2025-09-30
PL10288,H200109,yes,reimbursement,25,7.71,2025-09-30
PL10288,H200793,yes,cashless,26,2.519,2025-09-30
PL10288,H200831,yes,cashless,27,48.968,2025-09-30
PL10288,H200798,yes,reimbursement,28,31.996,2025-09-30
PL10288,H200816,yes,reimbursement,29,26.763,2025-09-30
PL10288,H200361,yes,cashless,30,38.244,2025-09-30
PL10288,H200606,yes,cashless,31,39.094,2025-09-30
PL10288,H200616,yes,empanelled,32,41.289,2025-09-30
PL10288,H200689,yes,cashless,33,28.805,2025-09-30
PL10288,H200397,yes,cashless,34,13.288,2025-09-30
PL10288,H200696,yes,empanelled,35,41.278,2025-09-30
PL10288,H200956,yes,cashless,36,21.881,2025-09-30
PL10288,H200604,yes,cashless,37,29.328,2025-09-30
PL10288,H200573,yes,cashless,38,32.541,2025-09-30
PL10288,H200826,yes,cashless,39,11.839,2025-09-30
PL10288,H200841,yes,cashless,40,36.335,2025-09-30
PL10288,H200553,yes,reimbursement,41,21.876,2025-09-30
PL10288,H200531,yes,cashless,42,17.507,2025-09-30
PL10288,H200237,yes,cashless,43,27.954,2025-09-30
PL10288,H200303,yes,reimbursement,44,17.763,2025-09-30
PL10288,H200550,yes,reimbursement,45,42.05,2025-09-30
PL10288,H200823,yes,cashless,46,1.964,2025-09-30
PL10288,H200356,yes,cashless,47,11.36,2025-09-30
PL10288,H200484,yes,cashless,48,17.494,2025-09-30
