hospital_id,name,state,city,pincode,bed_count,specialties,address,latitude,longitude,is_empanelled_public,created_at
H200772,New Delhi Health Institute 8570,Delhi,New Delhi,300772,520,"ENT,Neurology",130 New Delhi Medical Road,25.010736,70.468475,yes,2025-09-30
H200773,Kozhikode Health Institute 9349,Kerala,Kozhikode,300773,829,"Oncology,Neurology,Gastroenterology,ENT,Cardiology",105 Kozhikode Medical Road,26.468133,75.758753,no,2025-09-30
H200774,Surat Health Institute 513,Gujarat,Surat,300774,665,"Oncology,ENT,Nephrology,General Medicine",289 Surat Medical Road,27.560721,78.987931,no,2025-09-30
H200775,Kozhikode Health Institute 2891,Kerala,Kozhikode,300775,610,"ENT,Cardiology,Gastroenterology,General Medicine,Orthopedics",201 Kozhikode Medical Road,29.360639,83.302018,no,2025-09-30
H200776,Raipur Health Institute 1072,Chhattisgarh,Raipur,300776,259,"Gastroenterology,Oncology,Nephrology,Cardiology,Neurology",183 Raipur Medical Road,11.227149,71.698689,no,2025-09-30
H200777,Ludhiana Health Institute 4617,Punjab,Ludhiana,300777,1168,"Nephrology,General Medicine,Pediatrics,Neurology,Gastroenterology",258 Ludhiana Medical Road,9.298075,76.090545,no,2025-09-30
H200778,Warangal Health Institute 1774,Telangana,Warangal,300778,862,"Oncology,Orthopedics,Gastroenterology,General Medicine,Neurology",130 Warangal Medical Road,32.499936,86.169112,no,2025-09-30
H200779,Noida Health Institute 9233,Uttar Pradesh,Noida,300779,376,"General Medicine,Orthopedics,ENT,Oncology,Cardiology",258 Noida Medical Road,27.662712,84.899686,no,2025-09-30
H200780,Ludhiana Health Institute 2714,Punjab,Ludhiana,300780,184,"ENT,General Medicine,Neurology",167 Ludhiana Medical Road,32.434174,75.076392,no,2025-09-30
H200781,Warangal Health Institute 8000,Telangana,Warangal,300781,292,"Orthopedics,Pediatrics",183 Warangal Medical Road,32.640666,68.658938,no,2025-09-30
H200782,Madurai Health Institute 866,Tamil Nadu,Madurai,300782,196,"General Medicine,Nephrology",38 Madurai Medical Road,15.098627,71.522566,no,2025-09-30
H200783,Faridabad Health Institute 7647,Haryana,Faridabad,300783,1085,"Cardiology,Orthopedics,Gastroenterology,ENT",141 Faridabad Medical Road,22.414831,74.522077,no,2025-09-30
H200784,Tiruchirappalli Health Institute 615,Tamil Nadu,Tiruchirappalli,300784,456,"Nephrology,Gastroenterology,ENT,Pediatrics,Orthopedics",8 Tiruchirappalli Medical Road,30.019937,79.696765,no,2025-09-30
H200785,Gaya Health Institute 3255,Bihar,Gaya,300785,41,"Orthopedics,General Medicine",89 Gaya Medical Road,27.577992,86.907918,no,2025-09-30
H200786,Pune Health Institute 2741,Maharashtra,Pune,300786,1028,"Orthopedics,Cardiology,Gastroenterology",178 Pune Medical Road,20.876693,68.133497,no,2025-09-30
H200787,Amritsar Health Institute 8122,Punjab,Amritsar,300787,310,"Orthopedics,Gastroenterology,Oncology",153 Amritsar Medical Road,25.948184,86.150065,no,2025-09-30
H200788,Faridabad Health Institute 680,Haryana,Faridabad,300788,858,"Oncology,Nephrology",51 Faridabad Medical Road,25.806774,80.493171,no,2025-09-30
H200789,Hyderabad Health Institute 1153,Telangana,Hyderabad,300789,1183,"Oncology,Gastroenterology",152 Hyderabad Medical Road,16.737038,84.100839,yes,2025-09-30
H200790,Ranchi Health Institute 153,Jharkhand,Ranchi,300790,257,"General Medicine,ENT",49 Ranchi Medical Road,11.282915,73.180795,no,2025-09-30
H200791,Thiruvananthapuram Health Institute 9187,Kerala,Thiruvananthapuram,300791,347,"ENT,Oncology,Gastroenterology",24 Thiruvananthapuram Medical Road,24.621486,83.470784,yes,2025-09-30
H200792,Cuttack Health Institute 7915,Odisha,Cuttack,300792,126,"Gastroenterology,Pediatrics,ENT,Cardiology,General Medicine",232 Cuttack Medical Road,20.753757,73.940834,no,2025-09-30
H200793,Kochi Health Institute 2909,Kerala,Kochi,300793,279,"Gastroenterology,ENT,Nephrology,Neurology",223 Kochi Medical Road,22.022142,78.663574,no,2025-09-30
H200794,Hyderabad Health Institute 3204,Telangana,Hyderabad,300794,364,"Cardiology,Pediatrics",67 Hyderabad Medical Road,10.385891,83.487793,no,2025-09-30
H200795,Ranchi Health Institute 3909,Jharkhand,Ranchi,300795,1092,"Cardiology,Neurology,Gastroenterology,Orthopedics",131 Ranchi Medical Road,18.017248,87.680593,no,2025-09-30
H200796,Kolkata Health Institute 7913,West Bengal,Kolkata,300796,135,"General Medicine,Oncology,Nephrology,Cardiology",259 Kolkata Medical Road,19.203652,81.647875,no,2025-09-30
H200797,Gaya Health Institute 137,Bihar,Gaya,300797,223,"Pediatrics,General Medicine",226 Gaya Medical Road,18.98235,68.985965,no,2025-09-30
H200798,Kochi Health Institute 4487,Kerala,Kochi,300798,273,"ENT,Nephrology,Cardiology",70 Kochi Medical Road,15.041354,86.785347,no,2025-09-30
H200799,Gurgaon Health Institute 365,Haryana,Gurgaon,300799,1103,"Oncology,Pediatrics,Orthopedics,Neurology,ENT",131 Gurgaon Medical Road,18.515024,76.21686,no,2025-09-30
H200800,Udaipur Health Institute 9655,Rajasthan,Udaipur,300800,650,"Oncology,General Medicine",144 Udaipur Medical Road,14.908905,85.347787,no,2025-09-30
H200801,Patna Health Institute 5900,Bihar,Patna,300801,82,"Neurology,Nephrology,Pediatrics",90 Patna Medical Road,14.356144,77.340447,no,2025-09-30
H200802,Nagpur Health Institute 7678,Maharashtra,Nagpur,300802,1075,"Pediatrics,Oncology,General Medicine,Cardiology,Gastroenterology",299 Nagpur Medical Road,30.53378,71.35338,yes,2025-09-30
H200803,Ranchi Health Institute 9326,Jharkhand,Ranchi,300803,613,"Neurology,Orthopedics,Cardiology,ENT,Oncology",263 Ranchi Medical Road,27.571565,76.848364,no,2025-09-30
H200804,Patna Health Institute 1939,Bihar,Patna,300804,1159,"Cardiology,Nephrology,Pediatrics,Orthopedics",191 Patna Medical Road,28.508138,70.342874,no,2025-09-30
H200805,Kanpur Health Institute 87,Uttar Pradesh,Kanpur,300805,457,"ENT,Orthopedics",129 Kanpur Medical Road,25.652581,78.220737,no,2025-09-30
H200806,Raipur Health Institute 4298,Chhattisgarh,Raipur,300806,1030,"Oncology,Cardiology,Neurology",68 Raipur Medical Road,16.122165,79.632515,yes,2025-09-30
H200807,Guwahati Health Institute 5764,Assam,Guwahati,300807,347,"Neurology,Oncology,Nephrology,Orthopedics",162 Guwahati Medical Road,13.390608,85.121249,no,2025-09-30
H200808,Mysuru Health Institute 7419,Karnataka,Mysuru,300808,370,"Nephrology,General Medicine",277 Mysuru Medical Road,10.49304,84.800206,no,2025-09-30
H200809,Ahmedabad Health Institute 574,Gujarat,Ahmedabad,300809,1051,"Pediatrics,Oncology,Neurology,Nephrology",212 Ahmedabad Medical Road,23.161156,80.59269,no,2025-09-30
H200810,South Delhi Health Institute 3896,Delhi,South Delhi,300810,636,"Cardiology,Nephrology,Neurology",33 South Delhi Medical Road,21.543697,75.504946,no,2025-09-30
H200811,Cuttack Health Institute 6542,Odisha,Cuttack,300811,1102,"ENT,Orthopedics,Gastroenterology",204 Cuttack Medical Road,21.456229,87.421111,no,2025-09-30
H200812,Faridabad Health Institute 1407,Haryana,Faridabad,300812,293,"Orthopedics,Oncology,Cardiology,Pediatrics,ENT",113 Faridabad Medical Road,26.543383,80.608064,no,2025-09-30
H200813,Ludhiana Health Institute 4171,Punjab,Ludhiana,300813,520,"Orthopedics,Gastroenterology,General Medicine,Pediatrics",15 Ludhiana Medical Road,13.366703,84.930978,no,2025-09-30
H200814,Lucknow Health Institute 9143,Uttar Pradesh,Lucknow,300814,1193,"Cardiology,ENT,Nephrology,General Medicine,Orthopedics",62 Lucknow Medical Road,27.021067,80.975445,no,2025-09-30
H200815,Guwahati Health Institute 7556,Assam,Guwahati,300815,784,"Pediatrics,Gastroenterology,General Medicine,Cardiology",9 Guwahati Medical Road,16.987055,74.707363,no,2025-09-30
H200816,South Delhi Health Institute 8256,Delhi,South Delhi,300816,1073,"Gastroenterology,Pediatrics,Orthopedics",156 South Delhi Medical Road,14.980902,68.365354,yes,2025-09-30
H200817,Kolkata Health Institute 743,West Bengal,Kolkata,300817,1069,"Cardiology,Gastroenterology,Orthopedics,Oncology",233 Kolkata Medical Road,30.030043,74.095744,no,2025-09-30
H200818,New Delhi Health Institute 7641,Delhi,New Delhi,300818,746,"Gastroenterology,Neurology,Pediatrics,Cardiology,Orthopedics",264 New Delhi Medical Road,13.536256,68.763904,no,2025-09-30
H200819,Vadodara Health Institute 6794,Gujarat,Vadodara,300819,930,"Nephrology,Pediatrics,Orthopedics,ENT,Cardiology",128 Vadodara Medical Road,8.944972,71.429124,no,2025-09-30
H200820,Coimbatore Health Institute 7987,Tamil Nadu,Coimbatore,300820,799,"Pediatrics,Neurology",260 Coimbatore Medical Road,31.268253,80.841422,no,2025-09-30
H200821,Patna Health Institute 2987,Bihar,Patna,300821,607,"ENT,Nephrology,Orthopedics",210 Patna Medical Road,13.217528,78.989936,yes,2025-09-30
H200822,Jaipur Health Institute 2991,Rajasthan,Jaipur,300822,696,"General Medicine,Oncology,Pediatrics",140 Jaipur Medical Road,23.595031,74.97297,no,2025-09-30
H200823,Kozhikode Health Institute 9476,Kerala,Kozhikode,300823,573,"Cardiology,Pediatrics,General Medicine,ENT",120 Kozhikode Medical Road,15.015285,69.77087,no,2025-09-30
H200824,Tiruchirappalli Health Institute 4831,Tamil Nadu,Tiruchirappalli,300824,302,"Oncology,Cardiology,Orthopedics,Gastroenterology,Neurology",184 Tiruchirappalli Medical Road,16.280364,68.005579,no,2025-09-30
H200825,Ranchi Health Institute 6535,Jharkhand,Ranchi,300825,1054,"Oncology,ENT,Neurology,Gastroenterology",198 Ranchi Medical Road,11.643686,75.292857,yes,2025-09-30
H200826,Pune Health Institute 4511,Maharashtra,Pune,300826,1053,"ENT,Cardiology",253 Pune Medical Road,15.407087,70.194411,no,2025-09-30
H200827,Ranchi Health Institute 6073,Jharkhand,Ranchi,300827,361,"Gastroenterology,Pediatrics,Orthopedics",69 Ranchi Medical Road,14.947527,77.545035,no,2025-09-30
H200828,Asansol Health Institute 903,West Bengal,Asansol,300828,477,"ENT,Cardiology,Gastroenterology,Orthopedics,Neurology",191 Asansol Medical Road,17.102131,87.862415,no,2025-09-30
H200829,Bengaluru Health Institute 1262,Karnataka,Bengaluru,300829,71,"Neurology,General Medicine,Orthopedics,Gastroenterology,Oncology",188 Bengaluru Medical Road,18.644317,84.896085,no,2025-09-30
H200830,Vadodara Health Institute 5489,Gujarat,Vadodara,300830,67,"Orthopedics,Neurology,General Medicine,Gastroenterology,Cardiology",243 Vadodara Medical Road,10.534908,78.542634,no,2025-09-30
H200831,Aurangabad Health Institute 7665,Maharashtra,Aurangabad,300831,884,"Orthopedics,ENT,Gastroenterology",20 Aurangabad Medical Road,10.980383,76.412994,yes,2025-09-30
H200832,New Delhi Health Institute 1030,Delhi,New Delhi,300832,346,"ENT,Nephrology,Orthopedics,General Medicine",92 New Delhi Medical Road,20.176343,68.869802,no,2025-09-30
H200833,Cuttack Health Institute 5644,Odisha,Cuttack,300833,129,"Pediatrics,ENT",136 Cuttack Medical Road,21.538601,87.127496,no,2025-09-30
H200834,Kozhikode Health Institute 8556,Kerala,Kozhikode,300834,539,"ENT,Oncology,Pediatrics,Neurology",149 Kozhikode Medical Road,28.215417,69.170854,no,2025-09-30
H200835,Ranchi Health Institute 8701,Jharkhand,Ranchi,300835,80,"Gastroenterology,Nephrology",150 Ranchi Medical Road,10.195436,78.654774,no,2025-09-30
H200836,New Delhi Health Institute 7842,Delhi,New Delhi,300836,828,"Neurology,Gastroenterology,General Medicine,Nephrology",180 New Delhi Medical Road,18.671795,72.724119,no,2025-09-30
H200837,Kochi Health Institute 9965,Kerala,Kochi,300837,681,"Nephrology,Pediatrics,ENT,Gastroenterology,General Medicine",145 Kochi Medical Road,20.417984,75.203985,no,2025-09-30
H200838,Aurangabad Health Institute 1436,Maharashtra,Aurangabad,300838,1110,"Neurology,Nephrology",162 Aurangabad Medical Road,24.115283,71.145031,no,2025-09-30
H200839,Siliguri Health Institute 9670,West Bengal,Siliguri,300839,281,"Orthopedics,ENT,Neurology",245 Siliguri Medical Road,25.700476,80.075206,yes,2025-09-30
H200840,Coimbatore Health Institute 2922,Tamil Nadu,Coimbatore,300840,48,"Gastroenterology,Neurology",129 Coimbatore Medical Road,26.181911,72.881821,no,2025-09-30
H200841,Siliguri Health Institute 7510,West Bengal,Siliguri,300841,126,"Pediatrics,Gastroenterology,Oncology,Orthopedics,General Medicine",176 Siliguri Medical Road,21.402591,79.735777,no,2025-09-30
H200842,Patna Health Institute 8368,Bihar,Patna,300842,889,"Gastroenterology,Oncology",100 Patna Medical Road,31.043607,77.742943,no,2025-09-30
H200843,Gaya Health Institute 5268,Bihar,Gaya,300843,941,"ENT,Pediatrics",25 Gaya Medical Road,10.169267,84.718811,no,2025-09-30
H200844,Ahmedabad Health Institute 311,Gujarat,Ahmedabad,300844,426,"Neurology,Cardiology,Pediatrics",252 Ahmedabad Medical Road,21.986794,73.721415,yes,2025-09-30
H200845,Ludhiana Health Institute 2117,Punjab,Ludhiana,300845,26,"Neurology,Pediatrics,Orthopedics,Oncology",47 Ludhiana Medical Road,15.87726,78.017371,no,2025-09-30
H200846,Kanpur Health Institute 8384,Uttar Pradesh,Kanpur,300846,1041,"ENT,Pediatrics,Gastroenterology",282 Kanpur Medical Road,25.327507,74.677083,no,2025-09-30
H200847,Udaipur Health Institute 5518,Rajasthan,Udaipur,300847,611,"Gastroenterology,Cardiology,Pediatrics,Neurology",206 Udaipur Medical Road,18.755256,79.496079,no,2025-09-30
H200848,Kanpur Health Institute 2944,Uttar Pradesh,Kanpur,300848,719,"Orthopedics,Nephrology",91 Kanpur Medical Road,18.779414,78.325065,no,2025-09-30
H200849,Raipur Health Institute 3723,Chhattisgarh,Raipur,300849,237,"ENT,Gastroenterology,Orthopedics,Oncology,Cardiology",172 Raipur Medical Road,22.354448,79.125472,no,2025-09-30
H200850,Ranchi Health Institute 1102,Jharkhand,Ranchi,300850,933,"Gastroenterology,Nephrology,Oncology,General Medicine,Neurology",150 Ranchi Medical Road,25.888559,80.947778,no,2025-09-30
H200851,Gaya Health Institute 3848,Bihar,Gaya,300851,547,"Nephrology,Pediatrics,Oncology",49 Gaya Medical Road,26.003402,77.616226,no,2025-09-30
H200852,Ranchi Health Institute 1657,Jharkhand,Ranchi,300852,378,"Cardiology,Neurology",271 Ranchi Medical Road,13.633491,77.224554,yes,2025-09-30
H200853,Siliguri Health Institute 7436,West Bengal,Siliguri,300853,817,"Orthopedics,Cardiology,Nephrology,Oncology",243 Siliguri Medical Road,29.621158,75.825177,no,2025-09-30
H200854,South Delhi Health Institute 7389,Delhi,South Delhi,300854,405,"Oncology,Orthopedics,Pediatrics",110 South Delhi Medical Road,27.79452,81.50788,no,2025-09-30
H200855,Gaya Health Institute 3875,Bihar,Gaya,300855,927,"Neurology,Gastroenterology,Pediatrics",22 Gaya Medical Road,22.158984,74.136637,no,2025-09-30
H200856,Tiruchirappalli Health Institute 29,Tamil Nadu,Tiruchirappalli,300856,749,"General Medicine,Pediatrics",135 Tiruchirappalli Medical Road,21.619823,83.787844,no,2025-09-30
H200857,Ranchi Health Institute 9735,Jharkhand,Ranchi,300857,112,"Pediatrics,ENT,Neurology",39 Ranchi Medical Road,20.614705,68.883129,no,2025-09-30
H200858,Vadodara Health Institute 774,Gujarat,Vadodara,300858,703,"Nephrology,General Medicine",132 Vadodara Medical Road,25.844398,82.451998,no,2025-09-30
H200859,Aurangabad Health Institute 2637,Maharashtra,Aurangabad,300859,819,"Pediatrics,Oncology,ENT,General Medicine,Neurology",35 Aurangabad Medical Road,11.924364,79.907053,no,2025-09-30
H200860,Gaya Health Institute 3080,Bihar,Gaya,300860,577,"Neurology,Nephrology,Oncology,Pediatrics",116 Gaya Medical Road,26.043204,70.326789,no,2025-09-30
H200861,Bhubaneswar Health Institute 3070,Odisha,Bhubaneswar,300861,242,"Nephrology,Neurology",253 Bhubaneswar Medical Road,24.992716,75.405284,no,2025-09-30
H200862,Ranchi Health Institute 5081,Jharkhand,Ranchi,300862,178,"Nephrology,Oncology,ENT",151 Ranchi Medical Road,14.245966,73.954603,no,2025-09-30
H200863,Siliguri Health Institute 8318,West Bengal,Siliguri,300863,865,"General Medicine,Oncology,Cardiology,Nephrology",113 Siliguri Medical Road,10.021677,77.451081,no,2025-09-30
H200864,Faridabad Health Institute 9888,Haryana,Faridabad,300864,259,"ENT,Gastroenterology,Orthopedics,Nephrology,General Medicine",165 Faridabad Medical Road,16.138912,85.346274,no,2025-09-30
H200865,Ranchi Health Institute 4620,Jharkhand,Ranchi,300865,1036,"Oncology,Neurology,Orthopedics,Nephrology",267 Ranchi Medical Road,11.899762,69.605213,no,2025-09-30
H200866,Thiruvananthapuram Health Institute 977,Kerala,Thiruvananthapuram,300866,517,"Neurology,Orthopedics,Pediatrics,ENT,Cardiology",81 Thiruvananthapuram Medical Road,31.7041,81.14588,no,2025-09-30
H200867,Kolkata Health Institute 1287,West Bengal,Kolkata,300867,1078,"General Medicine,Cardiology",43 Kolkata Medical Road,12.605578,69.963136,no,2025-09-30
H200868,Patna Health Institute 1080,Bihar,Patna,300868,873,"Neurology,ENT,Gastroenterology",206 Patna Medical Road,22.075656,77.732714,no,2025-09-30
H200869,Gurgaon Health Institute 7774,Haryana,Gurgaon,300869,830,"Gastroenterology,Orthopedics,ENT",7 Gurgaon Medical Road,15.268467,87.683275,no,2025-09-30
H200870,Cuttack Health Institute 7553,Odisha,Cuttack,300870,188,"Cardiology,Pediatrics",55 Cuttack Medical Road,15.925932,81.047613,no,2025-09-30
H200871,Bhubaneswar Health Institute 523,Odisha,Bhubaneswar,300871,985,"Cardiology,Orthopedics,Neurology,Gastroenterology,ENT",288 Bhubaneswar Medical Road,30.367732,69.98506,yes,2025-09-30
H200872,Patna Health Institute 5479,Bihar,Patna,300872,1159,"Pediatrics,Oncology",59 Patna Medical Road,28.102326,84.28342,no,2025-09-30
H200873,Nagpur Health Institute 4729,Maharashtra,Nagpur,300873,36,"Gastroenterology,General Medicine,ENT,Nephrology,Cardiology",48 Nagpur Medical Road,15.687445,77.257294,no,2025-09-30
H200874,Aurangabad Health Institute 5820,Maharashtra,Aurangabad,300874,738,"Neurology,Gastroenterology,ENT",76 Aurangabad Medical Road,27.434463,68.365243,no,2025-09-30
H200875,Surat Health Institute 7779,Gujarat,Surat,300875,903,"Gastroenterology,Oncology,Neurology",203 Surat Medical Road,32.335623,79.300131,no,2025-09-30
H200876,Ludhiana Health Institute 2844,Punjab,Ludhiana,300876,1011,"Orthopedics,Neurology",234 Ludhiana Medical Road,16.366652,86.323303,no,2025-09-30
H200877,Asansol Health Institute 6782,West Bengal,Asansol,300877,630,"Pediatrics,Gastroenterology",184 Asansol Medical Road,30.668481,69.537684,no,2025-09-30
H200878,Patna Health Institute 3803,Bihar,Patna,300878,258,"ENT,Pediatrics,Oncology,Orthopedics,Nephrology",195 Patna Medical Road,16.517137,87.37412,no,2025-09-30
H200879,Jodhpur Health Institute 1380,Rajasthan,Jodhpur,300879,1105,"Neurology,General Medicine",205 Jodhpur Medical Road,23.966568,84.753424,no,2025-09-30
H200880,Aurangabad Health Institute 5695,Maharashtra,Aurangabad,300880,629,"Pediatrics,General Medicine,ENT",254 Aurangabad Medical Road,26.454539,87.907526,no,2025-09-30
H200881,Gaya Health Institute 9666,Bihar,Gaya,300881,31,"Orthopedics,Oncology,Cardiology,Pediatrics,ENT",263 Gaya Medical Road,20.49945,76.548861,no,2025-09-30
H200882,Ranchi Health Institute 9943,Jharkhand,Ranchi,300882,1048,"Nephrology,Oncology,ENT",250 Ranchi Medical Road,14.87381,84.670834,no,2025-09-30
H200883,Cuttack Health Institute 9129,Odisha,Cuttack,300883,915,"Neurology,Orthopedics,General Medicine,Nephrology,ENT",227 Cuttack Medical Road,25.363632,84.240256,no,2025-09-30
H200884,Raipur Health Institute 6602,Chhattisgarh,Raipur,300884,1008,"Oncology,Orthopedics,General Medicine",107 Raipur Medical Road,30.529034,84.001057,yes,2025-09-30
H200885,North Delhi Health Institute 5098,Delhi,North Delhi,300885,281,"Oncology,Orthopedics",241 North Delhi Medical Road,32.538651,68.421666,no,2025-09-30
H200886,Agra Health Institute 5506,Uttar Pradesh,Agra,300886,731,"ENT,Orthopedics,General Medicine,Nephrology",126 Agra Medical Road,19.798601,76.66634,yes,2025-09-30
H200887,Kolkata Health Institute 2495,West Bengal,Kolkata,300887,1185,"Neurology,General Medicine,Cardiology,Gastroenterology,ENT",254 Kolkata Medical Road,32.237296,70.377107,no,2025-09-30
H200888,Chandigarh Health Institute 9862,Punjab,Chandigarh,300888,181,"Cardiology,Orthopedics,Gastroenterology",20 Chandigarh Medical Road,13.305832,75.061412,yes,2025-09-30
H200889,Jodhpur Health Institute 6487,Rajasthan,Jodhpur,300889,436,"Orthopedics,Neurology,General Medicine,Oncology,Cardiology",273 Jodhpur Medical Road,9.612186,83.128942,no,2025-09-30
H200890,Aurangabad Health Institute 5039,Maharashtra,Aurangabad,300890,419,"Orthopedics,Pediatrics",167 Aurangabad Medical Road,20.861436,75.439802,no,2025-09-30
H200891,Kochi Health Institute 4633,Kerala,Kochi,300891,183,"Nephrology,ENT,General Medicine,Orthopedics",209 Kochi Medical Road,15.122423,69.268248,no,2025-09-30
H200892,Ahmedabad Health Institute 483,Gujarat,Ahmedabad,300892,318,"Oncology,Orthopedics,Pediatrics",234 Ahmedabad Medical Road,22.614848,85.647027,no,2025-09-30
H200893,Ludhiana Health Institute 2171,Punjab,Ludhiana,300893,673,"ENT,Pediatrics,Cardiology,Neurology,General Medicine",232 Ludhiana Medical Road,10.409717,71.801866,no,2025-09-30
H200894,Cuttack Health Institute 1643,Odisha,Cuttack,300894,664,"Oncology,Pediatrics",183 Cuttack Medical Road,26.724172,86.076185,no,2025-09-30
H200895,Ranchi Health Institute 7656,Jharkhand,Ranchi,300895,151,"Cardiology,Nephrology",281 Ranchi Medical Road,8.517149,81.264121,no,2025-09-30
H200896,Madurai Health Institute 5679,Tamil Nadu,Madurai,300896,790,"Neurology,Orthopedics",145 Madurai Medical Road,32.678464,74.469465,no,2025-09-30
H200897,Guwahati Health Institute 198,Assam,Guwahati,300897,858,"Oncology,General Medicine,Neurology",30 Guwahati Medical Road,13.484831,69.497476,no,2025-09-30
H200898,Gaya Health Institute 8681,Bihar,Gaya,300898,882,"Orthopedics,Gastroenterology",207 Gaya Medical Road,8.923975,77.14542,no,2025-09-30
H200899,Asansol Health Institute 2464,West Bengal,Asansol,300899,705,"Pediatrics,Neurology",267 Asansol Medical Road,13.408031,82.535223,no,2025-09-30
H200900,Bengaluru Health Institute 5987,Karnataka,Bengaluru,300900,192,"Cardiology,Neurology,Orthopedics,General Medicine,Gastroenterology",228 Bengaluru Medical Road,15.324373,86.734792,no,2025-09-30
H200901,Jaipur Health Institute 6477,Rajasthan,Jaipur,300901,655,"Oncology,Gastroenterology,Orthopedics",218 Jaipur Medical Road,18.11475,73.880283,no,2025-09-30
H200902,Gaya Health Institute 1364,Bihar,Gaya,300902,217,"Neurology,Pediatrics,Cardiology",197 Gaya Medical Road,18.873717,80.283059,no,2025-09-30
H200903,Tiruchirappalli Health Institute 4941,Tamil Nadu,Tiruchirappalli,300903,938,"Oncology,General Medicine,Pediatrics,ENT,Orthopedics",125 Tiruchirappalli Medical Road,24.026685,77.014903,no,2025-09-30
H200904,Mysuru Health Institute 5743,Karnataka,Mysuru,300904,1072,"Gastroenterology,Pediatrics",113 Mysuru Medical Road,27.811463,70.203895,yes,2025-09-30
H200905,Mangalore Health Institute 9127,Karnataka,Mangalore,300905,337,"General Medicine,Nephrology,Pediatrics,Cardiology,Oncology",104 Mangalore Medical Road,20.511907,86.12319,no,2025-09-30
H200906,Gurgaon Health Institute 693,Haryana,Gurgaon,300906,1124,"Neurology,Orthopedics,Nephrology,Cardiology,Pediatrics",174 Gurgaon Medical Road,16.825952,78.53365,yes,2025-09-30
H200907,Cuttack Health Institute 4143,Odisha,Cuttack,300907,899,"ENT,Orthopedics,Pediatrics,Oncology,Neurology",10 Cuttack Medical Road,9.141373,68.540017,no,2025-09-30
H200908,Kozhikode Health Institute 2461,Kerala,Kozhikode,300908,658,"Nephrology,General Medicine,Orthopedics",284 Kozhikode Medical Road,11.567469,78.517285,no,2025-09-30
H200909,Chandigarh Health Institute 9073,Punjab,Chandigarh,300909,643,"Pediatrics,Oncology,Neurology",264 Chandigarh Medical Road,12.42057,73.783662,no,2025-09-30
H200910,Ranchi Health Institute 5735,Jharkhand,Ranchi,300910,827,"Nephrology,Orthopedics,Gastroenterology,ENT,General Medicine",283 Ranchi Medical Road,25.754842,74.693686,no,2025-09-30
H200911,Ranchi Health Institute 6326,Jharkhand,Ranchi,300911,493,"Gastroenterology,Pediatrics,Cardiology,Orthopedics",246 Ranchi Medical Road,25.717988,71.639975,no,2025-09-30
H200912,Warangal Health Institute 8370,Telangana,Warangal,300912,414,"ENT,Orthopedics",291 Warangal Medical Road,13.576506,69.25666,no,2025-09-30
H200913,Ranchi Health Institute 153,Jharkhand,Ranchi,300913,1035,"ENT,General Medicine",288 Ranchi Medical Road,31.024173,84.273298,no,2025-09-30
H200914,Jaipur Health Institute 7313,Rajasthan,Jaipur,300914,916,"Nephrology,Pediatrics,Cardiology,Neurology",267 Jaipur Medical Road,17.855799,77.150985,no,2025-09-30
H200915,Bhubaneswar Health Institute 4788,Odisha,Bhubaneswar,300915,174,"Neurology,Pediatrics,Orthopedics,General Medicine",198 Bhubaneswar Medical Road,14.189447,70.446667,no,2025-09-30
H200916,Patna Health Institute 5692,Bihar,Patna,300916,613,"Orthopedics,Pediatrics,Gastroenterology",153 Patna Medical Road,14.924979,79.532225,no,2025-09-30
H200917,Ludhiana Health Institute 7348,Punjab,Ludhiana,300917,122,"Nephrology,General Medicine,Neurology",254 Ludhiana Medical Road,9.74625,75.692756,no,2025-09-30
H200918,Surat Health Institute 4427,Gujarat,Surat,300918,555,"ENT,Cardiology,General Medicine,Orthopedics,Neurology",231 Surat Medical Road,11.008768,69.755766,no,2025-09-30
H200919,Coimbatore Health Institute 5644,Tamil Nadu,Coimbatore,300919,303,"Cardiology,Gastroenterology",14 Coimbatore Medical Road,15.680794,77.417879,no,2025-09-30
H200920,Coimbatore Health Institute 1359,Tamil Nadu,Coimbatore,300920,708,"Pediatrics,Nephrology,General Medicine,Orthopedics",52 Coimbatore Medical Road,23.992785,75.332248,no,2025-09-30
H200921,Mysuru Health Institute 6593,Karnataka,Mysuru,300921,969,"Neurology,Orthopedics,General Medicine,Pediatrics,Nephrology",200 Mysuru Medical Road,11.609211,78.548623,no,2025-09-30
H200922,Guwahati Health Institute 7974,Assam,Guwahati,300922,362,"General Medicine,Pediatrics,ENT,Gastroenterology",176 Guwahati Medical Road,32.309876,78.66613,no,2025-09-30
H200923,Amritsar Health Institute 6111,Punjab,Amritsar,300923,936,"ENT,Oncology,General Medicine",5 Amritsar Medical Road,27.798221,71.115465,no,2025-09-30
H200924,Bengaluru Health Institute 7702,Karnataka,Bengaluru,300924,302,"Neurology,ENT",163 Bengaluru Medical Road,20.149591,69.489119,no,2025-09-30
H200925,Thiruvananthapuram Health Institute 6018,Kerala,Thiruvananthapuram,300925,908,"Pediatrics,Nephrology,Gastroenterology",53 Thiruvananthapuram Medical Road,28.967024,70.917355,no,2025-09-30
H200926,Coimbatore Health Institute 7210,Tamil Nadu,Coimbatore,300926,993,"Orthopedics,Cardiology,General Medicine,Gastroenterology,ENT",198 Coimbatore Medical Road,31.057218,84.464367,no,2025-09-30
